id,japanese,english,words,difficulty,jlpt_level,domain,created_at,grammar_points
1bce745a-28b6-45b9-861e-1cb665b4d9d6,白いシャツを買いました。,I bought a white shirt.,"[{""word"":""白い"",""furigana"":""しろい"",""meaning"":""white""},{""word"":""シャツ"",""furigana"":""シャツ"",""meaning"":""shirt""},{""word"":""を"",""furigana"":""を"",""meaning"":""object marker""},{""word"":""買い"",""furigana"":""かい"",""meaning"":""purchase""},{""word"":""ました"",""furigana"":""ました"",""meaning"":""did (polite)""}]",1,N5,Colors: Basic,2026-05-14 02:55:53.362168+00,[]
9e61667f-fcee-4a74-9764-346e50abacaf,あついの反対は？,What is the opposite of hot?,"[{""word"":""あつい"",""furigana"":""あつい"",""meaning"":""""},{""word"":""の"",""furigana"":""の"",""meaning"":""possessive""},{""word"":""反対"",""furigana"":""はんたい"",""meaning"":""oppose, opposition, resistance""},{""word"":""は"",""furigana"":""は"",""meaning"":""topic marker""}]",1,N5,Daily Life: Safety & Emergencies,2026-05-14 02:54:54.531826+00,[]
828471bb-6fca-4495-bd90-81e554a22334,ちかいの反対は？,What is the opposite of near?,"[{""word"":""ちかい"",""furigana"":""ちかい"",""meaning"":""""},{""word"":""の"",""furigana"":""の"",""meaning"":""possessive""},{""word"":""反対"",""furigana"":""はんたい"",""meaning"":""oppose, opposition, resistance""},{""word"":""は"",""furigana"":""は"",""meaning"":""topic marker""}]",1,N5,Daily Life & Housing,2026-05-14 02:54:54.531826+00,[]
3969bc7e-e76a-40d2-97c7-3e882b620d13,へやのなかにねこがいます。,There is a cat in the room.,"[{""word"":""へや"",""furigana"":""へや"",""meaning"":""""},{""word"":""のなか"",""furigana"":""のなか"",""meaning"":""""},{""word"":""に"",""furigana"":""に"",""meaning"":""direction/target""},{""word"":""ねこ"",""furigana"":""ねこ"",""meaning"":""""},{""word"":""がい"",""furigana"":""がい"",""meaning"":""value/worth""},{""word"":""ます"",""furigana"":""ます"",""meaning"":""polite ending""}]",1,N5,Daily Life & Housing,2026-05-14 02:54:54.531826+00,[]
53e13dea-ffdf-45d6-af0c-fb8ad5a6b48e,このバッグは茶色です。,This bag is brown.,"[{""word"":""この"",""furigana"":""この"",""meaning"":""this""},{""word"":""バッグ"",""furigana"":""バッグ"",""meaning"":""bag""},{""word"":""は"",""furigana"":""は"",""meaning"":""topic marker""},{""word"":""茶色"",""furigana"":""ちゃいろ"",""meaning"":""brown""},{""word"":""です"",""furigana"":""です"",""meaning"":""polite be""}]",1,N5,Colors: Basic,2026-05-14 02:55:53.362168+00,[]
c0f9247a-fad5-4f64-904a-1ee85c65b89a,ピンクの服がかわいいです。,The pink clothes are cute.,"[{""word"":""ピンク"",""furigana"":""ピンク"",""meaning"":""pink""},{""word"":""の"",""furigana"":""の"",""meaning"":""possessive""},{""word"":""服"",""furigana"":""ふく"",""meaning"":""clothes""},{""word"":""がか"",""furigana"":""がか"",""meaning"":""""},{""word"":""わい"",""furigana"":""わい"",""meaning"":""""},{""word"":""い"",""furigana"":""い"",""meaning"":""strengthens a question""},{""word"":""です"",""furigana"":""です"",""meaning"":""polite be""}]",1,N5,Colors: Basic,2026-05-14 02:55:53.362168+00,[]
97033e37-31a8-44d0-a56d-b3a52f1e19f2,病院へいきます。,I go to the hospital.,"[{""word"":""病院"",""furigana"":""びょういん"",""meaning"":""hospital""},{""word"":""へいき"",""furigana"":""へいき"",""meaning"":""""},{""word"":""ます"",""furigana"":""ます"",""meaning"":""polite ending""}]",1,N4,Health & Body: Symptoms & Pain,2026-05-14 02:54:54.531826+00,[]
dde535dc-dafc-4bcd-9f27-2ee66b2e03f6,電車で行きます。,I go by train.,"[{""word"":""電車"",""furigana"":""でんしゃ"",""meaning"":""electric train""},{""word"":""で"",""furigana"":""で"",""meaning"":""location/means""},{""word"":""行き"",""furigana"":""いき"",""meaning"":""going""},{""word"":""ます"",""furigana"":""ます"",""meaning"":""polite ending""}]",1,N4,Travel & Cities: General,2026-05-14 02:54:54.531826+00,[]
ff8c1f28-3650-4332-9de1-7adbf42942b4,お会計はカードでお願いします。,I'd like to pay by card.,"[{""word"":""お会計"",""furigana"":""おかいけい"",""meaning"":""""},{""word"":""は"",""furigana"":""は"",""meaning"":""topic marker""},{""word"":""カード"",""furigana"":""カード"",""meaning"":""card, curd""},{""word"":""で"",""furigana"":""で"",""meaning"":""location/means""},{""word"":""お願いします"",""furigana"":""おねがいします"",""meaning"":""Please (lit., I request)""}]",1,N4,Food & Drink: Restaurants,2026-05-13 22:21:03.044669+00,[]
b32e3e62-0296-45f1-abcf-480e3fc29ec3,~なければなりません,have to / must,"[{""word"":""なければなりません"",""furigana"":""なければなりません"",""meaning"":""must (polite)""}]",1,N4,Daily Life & Housing,2026-05-14 02:54:54.531826+00,[]
7a9fd26b-7bf3-4699-bf7d-730d524c606b,ターンが決まった！,The turn landed perfectly!,"[{""word"":""ターン"",""furigana"":""ターン"",""meaning"":""turn (in a game)""},{""word"":""が"",""furigana"":""が"",""meaning"":""subject marker""},{""word"":""決"",""furigana"":""けつ"",""meaning"":""decision, vote""},{""word"":""ま"",""furigana"":""ま"",""meaning"":""oh!""},{""word"":""っ"",""furigana"":""っ"",""meaning"":""gemination marker""},{""word"":""た"",""furigana"":""た"",""meaning"":""past""}]",1,N4,Dance: Studio,2026-05-14 02:17:14.32821+00,[]
8676c6f5-d52c-49b2-94f0-7eec6c69c7aa,振りコピ完璧にした！,I perfectly copied the choreography!,"[{""word"":""振り"",""furigana"":""ふり"",""meaning"":""style, manner""},{""word"":""コ"",""furigana"":""コ"",""meaning"":""""},{""word"":""ピ"",""furigana"":""ピ"",""meaning"":""""},{""word"":""完璧"",""furigana"":""かんぺき"",""meaning"":""""},{""word"":""にし"",""furigana"":""にし"",""meaning"":""decide (stem)""},{""word"":""た"",""furigana"":""た"",""meaning"":""past""}]",1,N4,Dance: Practice,2026-05-14 02:17:14.32821+00,[]
0b6da6ac-afae-4846-9347-d7d211873648,がまんする,to endure / put up with,"[{""word"":""がまん"",""furigana"":""がまん"",""meaning"":""""},{""word"":""する"",""furigana"":""する"",""meaning"":""to do, to try; to wear small items (e.g., necktie, watch, etc.)""}]",1,N3,Daily Life & Housing,2026-05-14 02:54:54.531826+00,[]
84419734-e0b3-4bfe-ae14-bc14166bed14,あきらめる,to give up,"[{""word"":""あきらめる"",""furigana"":""あきらめる"",""meaning"":""""}]",1,N3,Daily Life & Housing,2026-05-14 02:54:54.531826+00,[]
67509cbd-29b2-48b3-b65c-fede87bae58a,状況が悪化している。,The situation is worsening.,"[{""word"":""状況"",""furigana"":""じょうきょう"",""meaning"":""state of affairs, situation""},{""word"":""が"",""furigana"":""が"",""meaning"":""subject marker""},{""word"":""悪化"",""furigana"":""あっか"",""meaning"":""deterioration, worsen""},{""word"":""している"",""furigana"":""している"",""meaning"":""doing""}]",1,N2,Daily Life & Housing,2026-05-14 02:54:54.531826+00,[]
dac63be3-cf58-4a97-a42c-b0ea4431a748,今日のダンスレッスン、キツかった…,Today’s dance lesson was brutal…,"[{""word"":""今日"",""furigana"":""きょう"",""meaning"":""today, this day""},{""word"":""の"",""furigana"":""の"",""meaning"":""possessive""},{""word"":""ダンス"",""furigana"":""ダンス"",""meaning"":""dance""},{""word"":""レッスン"",""furigana"":""レッスン"",""meaning"":""lesson""},{""word"":""キツ"",""furigana"":""キツ"",""meaning"":""""},{""word"":""かっ"",""furigana"":""かっ"",""meaning"":""past stem of い-adjectives""},{""word"":""た"",""furigana"":""た"",""meaning"":""past""}]",1,N4,Dance: Studio,2026-05-14 02:17:14.32821+00,[]
b205053a-8860-44dc-925b-7896aeb0ed4d,ストリートダンスの大会に出る。,I’m entering a street dance competition.,"[{""word"":""ストリートダンス"",""furigana"":""ストリートダンス"",""meaning"":""""},{""word"":""の"",""furigana"":""の"",""meaning"":""possessive""},{""word"":""大会"",""furigana"":""たいかい"",""meaning"":""convention, (big) tournament, mass meeting""},{""word"":""に"",""furigana"":""に"",""meaning"":""direction/target""},{""word"":""出る"",""furigana"":""でる"",""meaning"":""to appear, to leave""}]",1,N4,Dance: Street,2026-05-14 02:17:14.32821+00,[]
5455cff1-23eb-4203-805c-7d3d06cade79,ダンスサークルに入りました。,I joined a dance club.,"[{""word"":""ダンス"",""furigana"":""ダンス"",""meaning"":""dance""},{""word"":""サークル"",""furigana"":""サークル"",""meaning"":""circle, sports club (e.g., at a company)""},{""word"":""に"",""furigana"":""に"",""meaning"":""direction/target""},{""word"":""入り"",""furigana"":""いり"",""meaning"":""""},{""word"":""ました"",""furigana"":""ました"",""meaning"":""did (polite)""}]",1,N4,Dance: Community,2026-05-14 02:17:14.32821+00,[]
d1ef2fe6-50e1-434d-87be-e87232f157f5,へやを掃除しました。,I cleaned the room.,"[{""word"":""へや"",""furigana"":""へや"",""meaning"":""""},{""word"":""を"",""furigana"":""を"",""meaning"":""object marker""},{""word"":""掃除"",""furigana"":""そうじ (する)"",""meaning"":""cleaning, sweeping""},{""word"":""しました"",""furigana"":""しました"",""meaning"":""did (polite)""}]",1,N4,Daily Life: Cleaning & Chores,2026-05-14 02:54:54.531826+00,[]
5d3b480d-157b-4765-9993-2ab75fc59308,紫のスカーフをしています。,I'm wearing a purple scarf.,"[{""word"":""紫"",""furigana"":""むらさき"",""meaning"":""purple color, violet""},{""word"":""の"",""furigana"":""の"",""meaning"":""possessive""},{""word"":""スカーフ"",""furigana"":""スカーフ"",""meaning"":""scarf""},{""word"":""を"",""furigana"":""を"",""meaning"":""object marker""},{""word"":""しています"",""furigana"":""しています"",""meaning"":""doing (polite)""}]",1,N4,Colors: Basic,2026-05-14 02:55:53.362168+00,[]
40299df1-7a80-4e81-bbeb-b4ad16430a6f,風が強いです,The wind is strong,"[{""word"":""風が強い"",""furigana"":""かぜがつよい"",""meaning"":""""},{""word"":""です"",""furigana"":""です"",""meaning"":""polite be""}]",1,N5,Daily Life: Safety & Emergencies,2026-05-13 21:44:28.24582+00,[]
06bd8043-4304-4ecc-88b6-137df6daf342,やむを得ず,unavoidably / have no choice,"[{""word"":""やむを得ず"",""furigana"":""やむをえず"",""meaning"":""""}]",1,N2,Daily Life & Housing,2026-05-14 02:54:54.531826+00,[]
c008bc3e-f012-456a-a757-90978c8bfe50,言わずもがな,It goes without saying,"[{""word"":""言わずもがな"",""furigana"":""いわずもがな"",""meaning"":""that should rather be left unsaid""}]",1,N1,Daily Life & Housing,2026-05-14 02:54:54.531826+00,[]
ea3d5c53-7fe5-4556-8ddc-177ff7dc4ff6,画期的な発明,A groundbreaking invention,"[{""word"":""画期的"",""furigana"":""かっきてき"",""meaning"":""""},{""word"":""な"",""furigana"":""な"",""meaning"":""don't/emotive""},{""word"":""発明"",""furigana"":""はつめい"",""meaning"":""invention""}]",1,N1,Daily Life & Housing,2026-05-14 02:54:54.531826+00,[]
af993c86-c780-43c2-96b4-6ce15bc7e655,しのぎを削る,To compete fiercely,"[{""word"":""しのぎを削る"",""furigana"":""しのぎをけずる"",""meaning"":""""}]",1,N1,Daily Life & Housing,2026-05-14 02:54:54.531826+00,[]
168223fd-5b0b-468a-9b74-ea21a5c821d1,ここのカレーは少し辛いですよ。,The curry here is a little spicy.,"[{""word"":""ここ"",""furigana"":""ここ"",""meaning"":""here, this place""},{""word"":""の"",""furigana"":""の"",""meaning"":""possessive""},{""word"":""カレー"",""furigana"":""カレー"",""meaning"":""curry (abbr. for curry and rice)""},{""word"":""は"",""furigana"":""は"",""meaning"":""topic marker""},{""word"":""少し"",""furigana"":""すこし"",""meaning"":""little, few""},{""word"":""辛い"",""furigana"":""からい"",""meaning"":""hot and spicy; salty""},{""word"":""です"",""furigana"":""です"",""meaning"":""polite be""},{""word"":""よ"",""furigana"":""よ"",""meaning"":""you know""}]",1,N4,Food & Drink: Restaurants,2026-05-13 22:21:03.044669+00,[]
e5cd87d3-22d6-4bb3-adfa-7acbf6a10c42,お米を二合といでください。,Please rinse two cups of rice.,"[{""word"":""お米"",""furigana"":""おこめ"",""meaning"":""""},{""word"":""を"",""furigana"":""を"",""meaning"":""object marker""},{""word"":""二"",""furigana"":""に"",""meaning"":""two""},{""word"":""合"",""furigana"":""ごう"",""meaning"":""-ish""},{""word"":""とい"",""furigana"":""とい"",""meaning"":""""},{""word"":""でく"",""furigana"":""でく"",""meaning"":""""},{""word"":""ださい"",""furigana"":""ださい"",""meaning"":""""}]",1,N4,Food & Drink: Cooking,2026-05-13 22:21:03.044669+00,[]
d00f6c91-e5ac-43d0-acb8-0a3806223526,この服、めっちゃかわいいじゃん！,These clothes are super cute!,"[{""word"":""この"",""furigana"":""この"",""meaning"":""this""},{""word"":""服"",""furigana"":""ふく"",""meaning"":""clothes""},{""word"":""めっちゃ"",""furigana"":""めっちゃ"",""meaning"":""""},{""word"":""かわいい"",""furigana"":""かわいい"",""meaning"":""""},{""word"":""じゃん"",""furigana"":""じゃん"",""meaning"":""isn't it?""}]",1,N4,Fashion: Street,2026-05-14 02:17:14.32821+00,[]
d53b44ab-0ee2-4421-b5ec-808df476553b,ケーキも一緒に注文します。,I'll order cake as well.,"[{""word"":""ケーキ"",""furigana"":""ケーキ"",""meaning"":""cake""},{""word"":""も"",""furigana"":""も"",""meaning"":""also""},{""word"":""一緒に"",""furigana"":""いっしょに"",""meaning"":""in one lump""},{""word"":""注文"",""furigana"":""ちゅうもん"",""meaning"":""order, request""},{""word"":""します"",""furigana"":""します"",""meaning"":""do (polite)""}]",1,N4,Food & Drink: Cafés,2026-05-13 22:21:03.044669+00,[]
ba9f748e-fbef-4ec3-8e4b-d081bfc9937a,この店は静かで勉強しやすいです。,This place is quiet and easy to study in.,"[{""word"":""この"",""furigana"":""この"",""meaning"":""this""},{""word"":""店"",""furigana"":""みせ"",""meaning"":""store, shop""},{""word"":""は"",""furigana"":""は"",""meaning"":""topic marker""},{""word"":""静か"",""furigana"":""しずか"",""meaning"":""quiet, calm""},{""word"":""で"",""furigana"":""で"",""meaning"":""location/means""},{""word"":""勉強"",""furigana"":""べんきょう (する)"",""meaning"":""study""},{""word"":""しやすい"",""furigana"":""しやすい"",""meaning"":""""},{""word"":""です"",""furigana"":""です"",""meaning"":""polite be""}]",1,N4,Food & Drink: Cafés,2026-05-13 22:21:03.044669+00,[]
dac42e89-e3fe-4617-bcab-2054952ad736,このかさは赤いです。,This umbrella is red.,"[{""word"":""この"",""furigana"":""この"",""meaning"":""this""},{""word"":""かさ"",""furigana"":""かさ"",""meaning"":""""},{""word"":""は"",""furigana"":""は"",""meaning"":""topic marker""},{""word"":""赤い"",""furigana"":""あかい"",""meaning"":""red""},{""word"":""です"",""furigana"":""です"",""meaning"":""polite be""}]",1,N5,Colors: Basic,2026-05-14 02:55:53.362168+00,[]
dbd155ca-2052-48b2-8aa5-130eaf357574,窓の近くの席に座りたいです。,I want to sit near the window.,"[{""word"":""窓"",""furigana"":""まど"",""meaning"":""window""},{""word"":""の"",""furigana"":""の"",""meaning"":""possessive""},{""word"":""近く"",""furigana"":""ちかく"",""meaning"":""nearby; in the neighborhood""},{""word"":""の"",""furigana"":""の"",""meaning"":""possessive""},{""word"":""席"",""furigana"":""せき"",""meaning"":""a seat""},{""word"":""に"",""furigana"":""に"",""meaning"":""direction/target""},{""word"":""座り"",""furigana"":""すわり"",""meaning"":""""},{""word"":""たい"",""furigana"":""たい"",""meaning"":""want to""},{""word"":""です"",""furigana"":""です"",""meaning"":""polite be""}]",1,N4,Food & Drink: Cafés,2026-05-13 22:21:03.044669+00,[]
9b6ab02b-6566-4b4b-b47a-54b6b80604b4,ホットよりアイスの方が好きです。,I prefer iced over hot.,"[{""word"":""ホット"",""furigana"":""ホット"",""meaning"":""(hot) coffee""},{""word"":""より"",""furigana"":""より"",""meaning"":""twist, ply""},{""word"":""アイス"",""furigana"":""アイス"",""meaning"":""usurer""},{""word"":""の"",""furigana"":""の"",""meaning"":""possessive""},{""word"":""方"",""furigana"":""かた"",""meaning"":""-- honorific form for 人 (ひと) --; way of doing""},{""word"":""が"",""furigana"":""が"",""meaning"":""subject marker""},{""word"":""好き"",""furigana"":""すき"",""meaning"":""liking, fondness, love""},{""word"":""です"",""furigana"":""です"",""meaning"":""polite be""}]",1,N4,Food & Drink: Cafés,2026-05-13 22:21:03.044669+00,[]
6eb19230-b96f-458e-b6ab-80f798182222,今夜は会社の人と飲み会です。,Tonight is a drinking party with people from work.,"[{""word"":""今夜"",""furigana"":""こんや"",""meaning"":""this evening, tonight""},{""word"":""は"",""furigana"":""は"",""meaning"":""topic marker""},{""word"":""会社"",""furigana"":""かいしゃ"",""meaning"":""company, corporation""},{""word"":""の"",""furigana"":""の"",""meaning"":""possessive""},{""word"":""人"",""furigana"":""ひと"",""meaning"":""man, person""},{""word"":""と"",""furigana"":""と"",""meaning"":""and/with/quotation""},{""word"":""飲み会"",""furigana"":""のみかい"",""meaning"":""""},{""word"":""です"",""furigana"":""です"",""meaning"":""polite be""}]",1,N4,Food & Drink: Izakaya & Nightlife,2026-05-13 22:21:03.044669+00,[]
74344f86-f5bb-48b4-820b-ef73efba899f,最後にラーメンを食べて帰りました。,We had ramen at the end and went home.,"[{""word"":""最後"",""furigana"":""さいご"",""meaning"":""last, end""},{""word"":""に"",""furigana"":""に"",""meaning"":""direction/target""},{""word"":""ラーメン"",""furigana"":""ラーメン"",""meaning"":""""},{""word"":""を"",""furigana"":""を"",""meaning"":""object marker""},{""word"":""食"",""furigana"":""しょく"",""meaning"":""meal""},{""word"":""べ"",""furigana"":""べ"",""meaning"":""stem of 食べる-type verbs""},{""word"":""て"",""furigana"":""て"",""meaning"":""and/te-form""},{""word"":""帰り"",""furigana"":""かえり"",""meaning"":""return, coming back""},{""word"":""ました"",""furigana"":""ました"",""meaning"":""did (polite)""}]",1,N4,Food & Drink: Izakaya & Nightlife,2026-05-13 22:21:03.044669+00,[]
f44f8a0a-17d3-4701-aa64-a3ba43f620e8,飲み放題で安かったです。,It was cheap because of the all-you-can-drink.,"[{""word"":""飲み放題"",""furigana"":""のみほうだい"",""meaning"":""""},{""word"":""で"",""furigana"":""で"",""meaning"":""location/means""},{""word"":""安"",""furigana"":""やす"",""meaning"":""rash""},{""word"":""かっ"",""furigana"":""かっ"",""meaning"":""past stem of い-adjectives""},{""word"":""た"",""furigana"":""た"",""meaning"":""past""},{""word"":""です"",""furigana"":""です"",""meaning"":""polite be""}]",1,N4,Food & Drink: Izakaya & Nightlife,2026-05-13 22:21:03.044669+00,[]
92021e1d-b0b0-47d8-8e10-0a1b1fc16781,黒い猫がいます。,There is a black cat.,"[{""word"":""黒い"",""furigana"":""くろい"",""meaning"":""black; dark""},{""word"":""猫"",""furigana"":""ねこ"",""meaning"":""cat""},{""word"":""がい"",""furigana"":""がい"",""meaning"":""value/worth""},{""word"":""ます"",""furigana"":""ます"",""meaning"":""polite ending""}]",1,N5,Colors: Basic,2026-05-14 02:55:53.362168+00,[]
32b953df-20c7-4fa2-9e0b-2ebc456b290d,駅前の居酒屋に行きました。,We went to an izakaya in front of the station.,"[{""word"":""駅前"",""furigana"":""えきまえ"",""meaning"":""in front of a station""},{""word"":""の"",""furigana"":""の"",""meaning"":""possessive""},{""word"":""居酒屋"",""furigana"":""いざかや"",""meaning"":""""},{""word"":""に"",""furigana"":""に"",""meaning"":""direction/target""},{""word"":""行き"",""furigana"":""いき"",""meaning"":""going""},{""word"":""ました"",""furigana"":""ました"",""meaning"":""did (polite)""}]",1,N4,Food & Drink: Izakaya & Nightlife,2026-05-13 22:21:03.044669+00,[]
1c524d4e-cb00-451a-8169-bb4e0abadadb,お会計は別々でお願いします。,Please split the bill.,"[{""word"":""お会計"",""furigana"":""おかいけい"",""meaning"":""""},{""word"":""は"",""furigana"":""は"",""meaning"":""topic marker""},{""word"":""別々"",""furigana"":""べつべつ"",""meaning"":""separately, individually""},{""word"":""で"",""furigana"":""で"",""meaning"":""location/means""},{""word"":""お願いします"",""furigana"":""おねがいします"",""meaning"":""Please (lit., I request)""}]",1,N4,Food & Drink: Izakaya & Nightlife,2026-05-13 22:21:03.044669+00,[]
6069f8f4-e9b1-4683-9c71-a3079bd6bc1c,青い空がきれいです。,The blue sky is beautiful.,"[{""word"":""青い"",""furigana"":""あおい"",""meaning"":""blue""},{""word"":""空"",""furigana"":""そら"",""meaning"":""sky""},{""word"":""がき"",""furigana"":""がき"",""meaning"":""brat""},{""word"":""れい"",""furigana"":""れい"",""meaning"":""zero/example""},{""word"":""です"",""furigana"":""です"",""meaning"":""polite be""}]",1,N5,Colors: Basic,2026-05-14 02:55:53.362168+00,[]
69e51bd0-4abe-41dc-b0ad-0e6e5ec3d6c5,お米を五キロ買ってきました。,I bought five kilos of rice.,"[{""word"":""お米"",""furigana"":""おこめ"",""meaning"":""""},{""word"":""を"",""furigana"":""を"",""meaning"":""object marker""},{""word"":""五"",""furigana"":""ご"",""meaning"":""five""},{""word"":""キロ"",""furigana"":""キロ"",""meaning"":""kilo-""},{""word"":""買"",""furigana"":""買"",""meaning"":""buy (kanji)""},{""word"":""って"",""furigana"":""って"",""meaning"":""said/called (casual)""},{""word"":""き"",""furigana"":""き"",""meaning"":""did""},{""word"":""ました"",""furigana"":""ました"",""meaning"":""did (polite)""}]",1,N4,Food & Drink: Groceries,2026-05-13 22:21:03.044669+00,[]
